PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
01/05/1998,36,30,25,19,17,16,61,48,32,1017,1008,1006,10,9,8,24,11,,0,5,,342
02/05/1998,37,31,26,21,19,17,65,52,32,1009,1007,1006,10,8,7,19,11,,0,2,,327
03/05/1998,34,29,24,19,18,16,73,52,36,1010,1009,1008,10,8,6,39,19,,0,3,,325
04/05/1998,37,31,25,20,16,1,74,43,10,1009,1006,1004,10,8,7,16,10,,0,2,,293
05/05/1998,38,31,24,18,15,11,58,37,21,1006,1004,1003,10,7,6,13,5,,0,2,,298
06/05/1998,29,24,21,19,17,14,83,59,42,1011,1008,1004,8,6,4,23,8,,0,5,Rain,308
07/05/1998,34,27,19,18,17,14,83,60,36,1011,1009,1006,9,7,4,72,10,,0,2,Thunderstorm,307
08/05/1998,31,23,17,18,16,14,88,64,38,1011,1009,1008,10,8,6,27,16,,0,2,Rain-Thunderstorm,118
09/05/1998,31,26,21,17,15,13,69,55,38,1009,1007,1005,8,8,6,19,10,,0,4,Rain,334
10/05/1998,34,26,18,18,14,13,77,51,31,1009,1006,1005,9,7,6,16,6,,0,0,,359
11/05/1998,36,28,20,19,17,14,73,52,34,1010,1008,1006,9,8,3,11,3,,0,0,,187
12/05/1998,38,30,23,21,19,16,73,51,35,1009,1007,1005,8,6,3,11,2,,0,0,,299
13/05/1998,39,31,23,22,20,17,78,51,27,1006,1005,1004,8,6,3,10,2,,0,0,,216
14/05/1998,42,33,25,23,20,14,74,47,22,1008,1005,1003,8,6,3,13,3,,0,0,,182
15/05/1998,42,33,26,21,19,13,69,43,19,1005,1003,1000,7,6,3,16,3,,0,0,,306
16/05/1998,43,34,27,22,18,11,66,42,16,1003,1001,1000,7,6,5,23,5,,0,0,,147
17/05/1998,42,36,29,21,17,14,58,39,24,1006,1003,1001,7,5,4,27,8,,0,1,,56
18/05/1998,42,34,28,23,19,15,55,42,24,1006,1003,1001,10,6,6,19,8,,0,0,Thunderstorm,18
19/05/1998,39,32,26,24,20,15,74,50,24,1007,1002,999,8,7,5,13,6,,0,1,Rain-Thunderstorm,243
20/05/1998,42,33,25,21,18,13,74,41,19,1002,1000,999,7,6,6,13,5,,0,0,,277
21/05/1998,43,34,25,19,17,11,61,38,16,1003,1001,999,7,6,6,13,5,,0,0,,236
22/05/1998,43,36,28,19,16,10,58,34,14,1004,1002,1000,8,6,3,16,2,,0,1,Rain-Thunderstorm,51
23/05/1998,44,37,29,19,15,7,40,29,11,1002,1000,998,8,7,6,19,8,,0,0,,296
24/05/1998,45,38,30,22,17,14,52,31,16,1000,998,997,8,7,6,16,5,,0,0,,253
25/05/1998,45,37,29,24,19,13,70,38,17,1001,999,997,6,5,2,16,3,,0,0,,133
26/05/1998,45,37,29,22,17,13,66,33,17,998,997,996,8,6,5,26,5,,0,0,,38
27/05/1998,45,36,27,22,16,13,54,31,17,1000,998,996,8,6,3,19,5,,0,0,,146
28/05/1998,43,37,30,21,17,6,55,35,11,997,995,992,7,6,4,34,8,,0,0,,154
29/05/1998,42,34,27,19,15,11,61,34,16,998,996,994,6,5,3,32,6,,0,0,,64
30/05/1998,43,34,27,21,14,10,49,30,14,1001,999,998,8,7,6,14,5,,0,0,,359
31/05/1998,44,34,25,19,14,9,61,33,13,1001,1000,998,8,5,3,37,3,,0,2,,306
