PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
01/08/1998,36,32,28,29,27,26,94,78,60,1004,1001,998,7,6,6,14,5,,0,2,Rain,101
02/08/1998,37,33,29,29,28,26,94,74,56,1001,999,997,7,6,5,122,8,,0,2,,100
03/08/1998,32,27,23,28,26,22,94,82,70,1002,999,998,8,7,3,47,8,,0,3,Rain-Thunderstorm,114
04/08/1998,36,31,27,28,27,26,94,76,63,999,998,996,6,6,4,13,5,,0,3,,111
05/08/1998,35,32,29,28,27,25,84,73,56,999,998,996,6,5,4,19,3,,0,2,,147
06/08/1998,34,30,27,27,26,24,89,79,63,1000,999,998,8,7,6,34,8,,0,4,Rain-Thunderstorm,33
07/08/1998,34,31,28,28,26,22,89,77,58,1002,1000,998,7,6,5,37,5,,0,4,,126
08/08/1998,34,30,27,28,26,24,89,76,63,1003,1001,998,8,6,4,13,3,,0,5,,85
09/08/1998,36,32,29,28,27,25,89,72,56,1000,999,997,8,7,6,10,2,,0,3,,130
10/08/1998,34,31,29,29,27,27,94,80,67,1001,1000,998,7,6,5,16,5,,0,3,Thunderstorm,104
11/08/1998,33,31,29,28,27,27,89,84,71,1003,1000,997,8,7,6,10,6,,0,4,,111
12/08/1998,32,30,28,28,27,25,94,84,70,999,996,993,8,6,3,23,5,,0,4,Thunderstorm,151
13/08/1998,35,31,27,28,27,25,94,80,67,998,996,995,7,6,4,14,6,,0,5,,94
14/08/1998,35,30,26,28,26,24,94,82,67,1001,999,997,8,7,6,19,5,,0,3,Thunderstorm,115
15/08/1998,34,29,25,28,26,23,94,86,67,1004,1002,1000,8,6,3,19,5,,0,4,Rain-Thunderstorm,90
16/08/1998,34,29,25,26,24,23,94,78,63,1006,1003,1002,8,7,6,16,8,,0,4,,104
17/08/1998,36,31,26,27,26,24,94,73,53,1002,1000,998,6,6,5,10,6,,0,2,,226
18/08/1998,36,31,27,29,28,26,94,77,67,1002,1000,998,7,6,5,14,3,,0,3,,91
19/08/1998,34,31,29,29,28,26,94,81,67,1003,1001,1000,7,6,6,64,10,,0,3,,122
20/08/1998,35,31,27,29,27,26,94,83,66,1003,1001,1000,6,6,5,16,8,,0,4,Rain-Thunderstorm,106
21/08/1998,35,31,27,29,27,25,94,79,63,1004,1002,1000,7,6,6,13,6,,0,2,,112
22/08/1998,35,31,28,28,27,25,94,80,56,1006,1003,1002,7,6,5,16,5,,0,2,Rain-Thunderstorm,115
23/08/1998,35,31,27,28,27,26,94,80,63,1007,1005,1003,8,7,5,14,5,,0,2,,115
24/08/1998,33,30,27,27,26,23,94,79,55,1008,1005,1002,10,7,4,23,5,,0,3,Rain-Thunderstorm,66
25/08/1998,34,30,27,28,26,23,94,82,63,1005,1003,1000,6,6,5,27,6,,0,4,Thunderstorm,122
26/08/1998,33,29,26,27,24,23,94,84,66,1004,1003,1001,6,5,4,32,6,,0,6,Rain-Thunderstorm,61
27/08/1998,33,29,25,27,26,23,94,83,70,1006,1004,1002,7,6,5,19,5,,0,3,,88
28/08/1998,34,30,27,28,27,26,94,81,63,1005,1004,1002,10,7,6,19,5,,0,3,,110
29/08/1998,35,31,27,27,25,24,89,69,53,1004,1000,999,8,7,6,10,2,,0,3,,117
30/08/1998,37,32,27,26,25,24,89,73,47,1000,999,997,10,6,5,14,2,,0,2,,203
31/08/1998,35,31,27,26,24,21,89,69,52,1002,1000,999,8,7,5,23,8,,0,1,,61
