PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
01/01/1998,18,11,4,5,3,-1,76,55,30,1022,1020,1018,7,5,3,16,6,,0,0,,296
02/01/1998,19,12,5,6,4,1,87,65,30,1023,1021,1020,8,4,1,16,3,,0,0,,341
03/01/1998,21,12,4,6,3,-9,87,64,14,1024,1022,1020,7,4,3,13,3,,0,1,,292
04/01/1998,16,11,6,7,5,4,87,76,48,1022,1020,1019,3,2,1,3,0,,0,2,,290
05/01/1998,21,12,3,8,6,3,100,69,37,1020,1017,1016,6,3,0,14,2,,0,1,,331
06/01/1998,21,13,6,9,6,3,87,62,37,1018,1016,1015,6,4,1,6,2,,0,3,,270
07/01/1998,17,12,7,13,9,5,100,86,68,1019,1017,1015,4,2,0,8,0,,0,5,Fog,110
08/01/1998,20,14,9,14,9,8,94,77,52,1020,1018,1016,5,2,0,10,3,,0,3,,348
09/01/1998,21,14,9,10,8,7,93,76,46,1018,1017,1016,7,4,1,14,2,,0,2,,319
10/01/1998,20,14,9,9,7,4,94,69,40,1018,1016,1015,7,4,1,16,2,,0,4,,298
11/01/1998,21,16,10,9,7,5,88,68,38,1018,1016,1014,7,5,1,10,2,,0,4,,19
12/01/1998,18,13,8,10,8,7,93,76,52,1015,1013,1011,5,4,3,16,3,,0,4,Rain,299
13/01/1998,19,12,5,9,7,4,94,75,40,1016,1014,1012,10,5,0,16,3,,0,1,,326
14/01/1998,20,13,7,8,7,3,93,69,33,1015,1012,1009,8,5,4,11,5,,0,3,,150
15/01/1998,17,13,11,9,4,-1,88,60,30,1015,1012,1008,10,5,1,23,11,,0,2,,294
16/01/1998,18,12,6,6,3,0,76,59,37,1015,1013,1011,8,7,5,180,18,,0,0,,290
17/01/1998,18,11,5,7,3,1,87,59,32,1016,1014,1011,8,5,3,10,2,,0,0,,300
18/01/1998,18,10,2,5,2,-1,87,68,32,1019,1017,1017,8,5,1,19,3,,0,0,,296
19/01/1998,19,11,3,4,1,-5,87,58,21,1019,1016,1010,8,5,2,11,2,,0,0,,300
20/01/1998,19,11,3,4,1,-3,100,57,23,1018,1016,1015,7,4,1,10,2,,0,1,,264
21/01/1998,18,11,4,6,2,-3,81,64,26,1020,1018,1017,6,3,1,14,2,,0,0,,292
22/01/1998,19,12,5,6,3,-1,81,58,26,1017,1016,1014,8,4,2,11,5,,0,2,,258
23/01/1998,20,12,4,7,3,1,93,65,30,1020,1018,1017,7,4,2,11,0,,0,0,,297
24/01/1998,21,13,6,6,3,-2,87,56,21,1022,1020,1019,9,5,3,21,5,,0,0,,303
25/01/1998,20,12,4,5,2,-3,87,58,23,1022,1020,1019,8,4,1,10,2,,0,0,,299
26/01/1998,21,12,3,7,3,-1,76,55,26,1020,1018,1016,6,4,2,10,2,,0,0,,180
27/01/1998,19,12,5,8,4,1,87,67,35,1020,1019,1017,7,4,1,11,0,,0,2,,72
28/01/1998,19,11,4,12,7,1,93,75,49,1022,1020,1018,3,2,1,16,3,,0,4,,95
29/01/1998,21,13,7,13,8,5,87,73,40,1023,1021,1020,4,2,1,8,2,,0,4,,285
30/01/1998,18,13,9,12,9,7,88,77,63,1024,1021,1020,3,2,1,11,2,,0,7,,27
31/01/1998,19,14,10,11,9,8,88,73,52,1023,1021,1020,3,2,1,13,3,,0,5,,304
